Delivery,DriveThrough,Parking,Wlan,address,map_url,name
,ドライブスルー,パーキング,無線LAN,香川県丸亀市山北町字原窪28-2 ,//map.yahoo.co.jp/maps?lat=34.2651306&lon=133.8050547&hlat=34.2651306&hlon=133.8050547&z=16&datum=tky&home=on,丸亀店
,ドライブスルー,パーキング,無線LAN,香川県観音寺市吉岡町字道上214-1 ,//map.yahoo.co.jp/maps?lat=34.1230014&lon=133.6914725&hlat=34.1230014&hlon=133.6914725&z=16&datum=tky&home=on,観音寺店
,ドライブスルー,パーキング,無線LAN,京都府宇治市槙島町35-46 ,//map.yahoo.co.jp/maps?lat=34.9095217&lon=135.7862542&hlat=34.9095217&hlon=135.7862542&z=16&datum=tky&home=on,槙島店
,,,無線LAN,京都府亀岡市篠町野条上又11-1アル・プラザ亀岡,//map.yahoo.co.jp/maps?lat=34.9984134&lon=135.6053484&hlat=34.9984134&hlon=135.6053484&z=16&datum=tky&home=on,アル・プラザ亀岡店
,,パーキング,,京都府向日市上植野桑原１１−１,//map.yahoo.co.jp/maps?lat=34.928029&lon=135.7138656&hlat=34.928029&hlon=135.7138656&z=16&datum=tky&home=on,向日市上植野店
お届けケンタッキー（デリバリー）,,パーキング,,京都府八幡市欽明台西３１番地３,//map.yahoo.co.jp/maps?lat=34.8364304&lon=135.7180649&hlat=34.8364304&hlon=135.7180649&z=16&datum=tky&home=on,松井山手欽明台店
,,パーキング,,京都府京田辺市田辺中央５−２−１　アル・プラザ京田辺店1F,//map.yahoo.co.jp/maps?lat=34.8188005&lon=135.771737&hlat=34.8188005&hlon=135.771737&z=16&datum=tky&home=on,アル・プラザ京田辺店
,,パーキング,無線LAN,京都府木津川市相楽台1-1　イオンモール高の原店内,//map.yahoo.co.jp/maps?lat=34.7219722&lon=135.7936686&hlat=34.7219722&hlon=135.7936686&z=16&datum=tky&home=on,イオンモール高の原店
,,パーキング,無線LAN,京都府久世郡久御山町森南大内156-1 　2階  ,//map.yahoo.co.jp/maps?lat=34.8899824&lon=135.7493766&hlat=34.8899824&hlon=135.7493766&z=16&datum=tky&home=on,イオンモール久御山店
,,,,大阪府大阪市平野区瓜破2-1-13　イオン喜連瓜破駅前店内,//map.yahoo.co.jp/maps?lat=34.6050897&lon=135.5546789&hlat=34.6050897&hlon=135.5546789&z=16&datum=tky&home=on,イオン喜連瓜破店
,,,,大阪府大阪市平野区平野北1丁目8-2 イオンタウン内,//map.yahoo.co.jp/maps?lat=34.62897&lon=135.55538&hlat=34.62897&hlon=135.55538&z=16&datum=tky&home=on,イオンタウン平野店
,,,,大阪府大阪市北区角田町6-15 ,//map.yahoo.co.jp/maps?lat=34.7004608&lon=135.5037789&hlat=34.7004608&hlon=135.5037789&z=16&datum=tky&home=on,梅田HEP通り店
,,,無線LAN,大阪府大阪市北区天神橋4-8-19 ,//map.yahoo.co.jp/maps?lat=34.7020011&lon=135.51409&hlat=34.7020011&hlon=135.51409&z=16&datum=tky&home=on,天満駅前店
,,パーキング,,大阪府堺市堺区鉄砲町1 イオンモール堺鉄砲町3階,//map.yahoo.co.jp/maps?lat=34.591327&lon=135.4836876&hlat=34.591327&hlon=135.4836876&z=16&datum=tky&home=on,イオンモール堺鉄砲町店
,,パーキング,無線LAN,大阪府堺市堺区戎島3丁22-1 プラットプラットSC内　1F,//map.yahoo.co.jp/maps?lat=34.5791519&lon=135.47265&hlat=34.5791519&hlon=135.47265&z=16&datum=tky&home=on,プラットプラット堺駅前店
,,パーキング,無線LAN,大阪府堺市南区鴨谷台２−２−１,//map.yahoo.co.jp/maps?lat=34.4706202&lon=135.4788266&hlat=34.4706202&hlon=135.4788266&z=16&datum=tky&home=on,サンピア光明池店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,大阪府堺市北区北花田町3-17-2 ,//map.yahoo.co.jp/maps?lat=34.5799442&lon=135.5194122&hlat=34.5799442&hlon=135.5194122&z=16&datum=tky&home=on,北花田店
,,パーキング,無線LAN,大阪府堺市北区中百舌鳥町3-428-2,//map.yahoo.co.jp/maps?lat=34.5503047&lon=135.5137094&hlat=34.5503047&hlon=135.5137094&z=16&datum=tky&home=on,コーナン中百舌鳥店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,大阪府堺市北区百舌鳥陵南町2-686 ,//map.yahoo.co.jp/maps?lat=34.541815&lon=135.4916828&hlat=34.541815&hlon=135.4916828&z=16&datum=tky&home=on,堺百舌鳥店
,,パーキング,無線LAN,愛媛県松山市宮西１−２−１,//map.yahoo.co.jp/maps?lat=33.8418181&lon=132.7552434&hlat=33.8418181&hlon=132.7552434&z=16&datum=tky&home=on,フジグラン松山店
,,パーキング,無線LAN,愛媛県宇和島市伊吹町甲９１２−２,//map.yahoo.co.jp/maps?lat=33.2313863&lon=132.5714215&hlat=33.2313863&hlon=132.5714215&z=16&datum=tky&home=on,フジグラン北宇和島店
,,パーキング,,愛媛県新居浜市前田町8-8 イオンモール新居浜ＳＣ内,//map.yahoo.co.jp/maps?lat=33.9509516&lon=133.2708122&hlat=33.9509516&hlon=133.2708122&z=16&datum=tky&home=on,イオンモール新居浜店
,ドライブスルー,パーキング,無線LAN,愛媛県西条市新田字北新田235,//map.yahoo.co.jp/maps?lat=33.9217277&lon=133.1852693&hlat=33.9217277&hlon=133.1852693&z=16&datum=tky&home=on,フジグラン西条店
,,パーキング,無線LAN,愛媛県東温市野田３−１−１３,//map.yahoo.co.jp/maps?lat=33.7921246&lon=132.8363072&hlat=33.7921246&hlon=132.8363072&z=16&datum=tky&home=on,フジグラン重信店
,,パーキング,無線LAN,愛媛県伊予郡松前町筒井８５０,//map.yahoo.co.jp/maps?lat=33.7865859&lon=132.7184045&hlat=33.7865859&hlon=132.7184045&z=16&datum=tky&home=on,エミフルＭＡＳＡＫＩ店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,兵庫県尼崎市浜田町5-78 ,//map.yahoo.co.jp/maps?lat=34.7233017&lon=135.4005047&hlat=34.7233017&hlon=135.4005047&z=16&datum=tky&home=on,尼崎西店
,,パーキング,無線LAN,兵庫県尼崎市塚口本町4-8-1,//map.yahoo.co.jp/maps?lat=34.7574303&lon=135.42035&hlat=34.7574303&hlon=135.42035&z=16&datum=tky&home=on,つかしん店
,,,無線LAN,兵庫県尼崎市南武庫之荘1-1,//map.yahoo.co.jp/maps?lat=34.7481543&lon=135.3963255&hlat=34.7481543&hlon=135.3963255&z=16&datum=tky&home=on,武庫之荘駅前店
,,パーキング,無線LAN,兵庫県尼崎市潮江1-3-1 アル・プラザあまがさき1F,//map.yahoo.co.jp/maps?lat=34.7304939&lon=135.4326503&hlat=34.7304939&hlon=135.4326503&z=16&datum=tky&home=on,アル・プラザあまがさき店
,,,無線LAN,兵庫県明石市大明石町1-4-3 山陽電車明石駅構内,//map.yahoo.co.jp/maps?lat=34.6453683&lon=134.9960094&hlat=34.6453683&hlon=134.9960094&z=16&datum=tky&home=on,山陽明石駅店
,,パーキング,,兵庫県明石市大久保町ゆりのき通2-3-1 イオン明石2番街,//map.yahoo.co.jp/maps?lat=34.6765455&lon=134.9392876&hlat=34.6765455&hlon=134.9392876&z=16&datum=tky&home=on,イオン明石店
,,パーキング,,兵庫県明石市二見町西二見駅前1-18,//map.yahoo.co.jp/maps?lat=34.702255&lon=134.8811947&hlat=34.702255&hlon=134.8811947&z=16&datum=tky&home=on,イトーヨーカドー明石店
,,,無線LAN,兵庫県西宮市甲風園1-4-9 不二屋第2ビル,//map.yahoo.co.jp/maps?lat=34.7437286&lon=135.3587825&hlat=34.7437286&hlon=135.3587825&z=16&datum=tky&home=on,西宮北口店
,,,,兵庫県西宮市上ヶ原一番町1-155 H号館内,//map.yahoo.co.jp/maps?lat=34.7672822&lon=135.3486673&hlat=34.7672822&hlon=135.3486673&z=16&datum=tky&home=on,関西学院大学店
,,,無線LAN,兵庫県西宮市甲子園口2-1-34 ,//map.yahoo.co.jp/maps?lat=34.7353039&lon=135.3783744&hlat=34.7353039&hlon=135.3783744&z=16&datum=tky&home=on,甲子園口店
お届けケンタッキー（デリバリー）,,パーキング,,北海道釧路市春採7-1-48 ザ・ビッグ内,//map.yahoo.co.jp/maps?lat=42.9737923&lon=144.4172882&hlat=42.9737923&hlon=144.4172882&z=16&datum=tky&home=on,ザ・ビッグ春採店
,,パーキング,無線LAN,北海道帯広市稲田町南8線西10番地1,//map.yahoo.co.jp/maps?lat=42.8872881&lon=143.2019628&hlat=42.8872881&hlon=143.2019628&z=16&datum=tky&home=on,イトーヨーカドー帯広店
,ドライブスルー,パーキング,無線LAN,北海道帯広市西19条南2丁目29番16号,//map.yahoo.co.jp/maps?lat=42.9161023&lon=143.1567017&hlat=42.9161023&hlon=143.1567017&z=16&datum=tky&home=on,帯広白樺店
,,パーキング,無線LAN,北海道北見市北進町1丁目1番1号,//map.yahoo.co.jp/maps?lat=43.8059744&lon=143.8795058&hlat=43.8059744&hlon=143.8795058&z=16&datum=tky&home=on,イオン北見店
,ドライブスルー,パーキング,無線LAN,北海道北見市とん田東町390番地2,//map.yahoo.co.jp/maps?lat=43.7967167&lon=143.8825894&hlat=43.7967167&hlon=143.8825894&z=16&datum=tky&home=on,北見とん田店
,,パーキング,無線LAN,北海道岩見沢市大和4条8丁目1番地,//map.yahoo.co.jp/maps?lat=43.1820719&lon=141.7448561&hlat=43.1820719&hlon=141.7448561&z=16&datum=tky&home=on,イオン岩見沢店
,ドライブスルー,パーキング,無線LAN,北海道網走市南2条西5-1-1 ,//map.yahoo.co.jp/maps?lat=44.0188172&lon=144.264015&hlat=44.0188172&hlon=144.264015&z=16&datum=tky&home=on,網走店
,,パーキング,無線LAN,北海道苫小牧市柳町3丁目1番20号,//map.yahoo.co.jp/maps?lat=42.6536964&lon=141.6456608&hlat=42.6536964&hlon=141.6456608&z=16&datum=tky&home=on,イオンモール苫小牧店
,ドライブスルー,パーキング,無線LAN,北海道苫小牧市桜木町3丁目19番21号,//map.yahoo.co.jp/maps?lat=42.6286783&lon=141.5562689&hlat=42.6286783&hlon=141.5562689&z=16&datum=tky&home=on,苫小牧桜木店
,,パーキング,無線LAN,北海道江別市野幌町41-5 あおいビル,//map.yahoo.co.jp/maps?lat=43.0925547&lon=141.5307611&hlat=43.0925547&hlon=141.5307611&z=16&datum=tky&home=on,江別店
,,パーキング,無線LAN,岡山県笠岡市笠岡2388 ,//map.yahoo.co.jp/maps?lat=34.4996326&lon=133.508146&hlat=34.4996326&hlon=133.508146&z=16&datum=tky&home=on,シーサイドモール笠岡店
,,パーキング,無線LAN,高知県高知市秦南町１−４−８,//map.yahoo.co.jp/maps?lat=33.5728174&lon=133.5449356&hlat=33.5728174&hlon=133.5449356&z=16&datum=tky&home=on,イオンモール高知店
,,パーキング,無線LAN,高知県南国市大そね乙１００９−１,//map.yahoo.co.jp/maps?lat=33.5626697&lon=133.650994&hlat=33.5626697&hlon=133.650994&z=16&datum=tky&home=on,サニーアクシス南国店
,ドライブスルー,パーキング,無線LAN,高知県香南市野市町西野2007番地１　フジグラン野市駐車場内,//map.yahoo.co.jp/maps?lat=33.5583172&lon=133.6999283&hlat=33.5583172&hlon=133.6999283&z=16&datum=tky&home=on,フジグラン野市店
,ドライブスルー,パーキング,無線LAN,愛知県刈谷市日高町4-609 ,//map.yahoo.co.jp/maps?lat=35.0027336&lon=136.9967933&hlat=35.0027336&hlon=136.9967933&z=16&datum=tky&home=on,刈谷店
,ドライブスルー,パーキング,無線LAN,愛知県刈谷市東刈谷町1-17-1 ,//map.yahoo.co.jp/maps?lat=34.9735108&lon=137.0427147&hlat=34.9735108&hlon=137.0427147&z=16&datum=tky&home=on,東刈谷店
,ドライブスルー,パーキング,無線LAN,愛知県豊田市美里4-1-1 ,//map.yahoo.co.jp/maps?lat=35.0765586&lon=137.1835719&hlat=35.0765586&hlon=137.1835719&z=16&datum=tky&home=on,豊田美里店
,ドライブスルー,,無線LAN,愛知県豊田市土橋町1-58-1 ,//map.yahoo.co.jp/maps?lat=35.0599889&lon=137.1325497&hlat=35.0599889&hlon=137.1325497&z=16&datum=tky&home=on,豊田元町店
,ドライブスルー,パーキング,無線LAN,愛知県安城市南町16-16 ,//map.yahoo.co.jp/maps?lat=34.9468958&lon=137.0917161&hlat=34.9468958&hlon=137.0917161&z=16&datum=tky&home=on,安城店
,ドライブスルー,パーキング,無線LAN,愛知県西尾市寄住町州田44 ,//map.yahoo.co.jp/maps?lat=34.8601558&lon=137.0652297&hlat=34.8601558&hlon=137.0652297&z=16&datum=tky&home=on,西尾店
,ドライブスルー,パーキング,無線LAN,愛知県蒲郡市竹谷町中野1-1 ,//map.yahoo.co.jp/maps?lat=34.8247838&lon=137.2133771&hlat=34.8247838&hlon=137.2133771&z=16&datum=tky&home=on,蒲郡店
,ドライブスルー,パーキング,無線LAN,愛知県江南市古知野町熱田37 ,//map.yahoo.co.jp/maps?lat=35.3401172&lon=136.8715122&hlat=35.3401172&hlon=136.8715122&z=16&datum=tky&home=on,江南店
,ドライブスルー,パーキング,,愛知県小牧市山北町45,//map.yahoo.co.jp/maps?lat=35.2915733&lon=136.917125&hlat=35.2915733&hlon=136.917125&z=16&datum=tky&home=on,小牧店
,,パーキング,無線LAN,愛知県東海市荒尾町山王前60番地　アピタ東海荒尾店１階,//map.yahoo.co.jp/maps?lat=35.0362367&lon=136.9086631&hlat=35.0362367&hlon=136.9086631&z=16&datum=tky&home=on,アピタ東海荒尾店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県川崎市幸区南加瀬4-30-17 ,//map.yahoo.co.jp/maps?lat=35.5385039&lon=139.6647758&hlat=35.5385039&hlon=139.6647758&z=16&datum=tky&home=on,南加瀬店
お届けケンタッキー（デリバリー）,,,無線LAN,神奈川県川崎市中原区新城5-4-3 ,//map.yahoo.co.jp/maps?lat=35.5830319&lon=139.6327278&hlat=35.5830319&hlon=139.6327278&z=16&datum=tky&home=on,武蔵新城店
,,パーキング,無線LAN,神奈川県川崎市中原区小杉町2-271-1 ,//map.yahoo.co.jp/maps?lat=35.5738514&lon=139.6605788&hlat=35.5738514&hlon=139.6605788&z=16&datum=tky&home=on,インレット小杉店
お届けケンタッキー（デリバリー）,,,無線LAN,神奈川県川崎市高津区溝口1-10-1 ,//map.yahoo.co.jp/maps?lat=35.5969358&lon=139.6145328&hlat=35.5969358&hlon=139.6145328&z=16&datum=tky&home=on,溝ノ口店
,,,無線LAN,神奈川県川崎市高津区溝口1-4-1 ,//map.yahoo.co.jp/maps?lat=35.5957189&lon=139.616105&hlat=35.5957189&hlon=139.616105&z=16&datum=tky&home=on,ノクティー溝の口店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県川崎市高津区明津200 ,//map.yahoo.co.jp/maps?lat=35.5654778&lon=139.6399175&hlat=35.5654778&hlon=139.6399175&z=16&datum=tky&home=on,子母口店
お届けケンタッキー（デリバリー）,,,無線LAN,神奈川県川崎市多摩区登戸2737-8 ,//map.yahoo.co.jp/maps?lat=35.613363&lon=139.5671692&hlat=35.613363&hlon=139.5671692&z=16&datum=tky&home=on,向ヶ丘遊園店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県川崎市多摩区生田3-13-13 ,//map.yahoo.co.jp/maps?lat=35.6185969&lon=139.5529728&hlat=35.6185969&hlon=139.5529728&z=16&datum=tky&home=on,川崎生田店
,,,無線LAN,神奈川県川崎市宮前区鷺沼3-1-2 ,//map.yahoo.co.jp/maps?lat=35.5757728&lon=139.5762539&hlat=35.5757728&hlon=139.5762539&z=16&datum=tky&home=on,鷺沼店
,,,,神奈川県川崎市宮前区宮崎2-10-12,//map.yahoo.co.jp/maps?lat=35.5838226&lon=139.5943086&hlat=35.5838226&hlon=139.5943086&z=16&datum=tky&home=on,宮崎台店
,,,無線LAN,東京都渋谷区道玄坂2-16-6,//map.yahoo.co.jp/maps?lat=35.6552139&lon=139.6999378&hlat=35.6552139&hlon=139.6999378&z=16&datum=tky&home=on,渋谷道玄坂店
,,,無線LAN,東京都中野区中野5-62-6 ,//map.yahoo.co.jp/maps?lat=35.703282&lon=139.6694881&hlat=35.703282&hlon=139.6694881&z=16&datum=tky&home=on,中野店
,,,無線LAN,東京都杉並区高円寺南3-70-1 ,//map.yahoo.co.jp/maps?lat=35.7020578&lon=139.652205&hlat=35.7020578&hlon=139.652205&z=16&datum=tky&home=on,高円寺店
,,,無線LAN,東京都杉並区上荻1-8-10 ,//map.yahoo.co.jp/maps?lat=35.7017617&lon=139.6236692&hlat=35.7017617&hlon=139.6236692&z=16&datum=tky&home=on,荻窪店
,,,無線LAN,東京都杉並区和泉3-4-2,//map.yahoo.co.jp/maps?lat=35.6727059&lon=139.6470766&hlat=35.6727059&hlon=139.6470766&z=16&datum=tky&home=on,永福町店
,,,無線LAN,東京都豊島区巣鴨１−１８−８ 巣鴨ＳＹマンション,//map.yahoo.co.jp/maps?lat=35.7292013&lon=139.7426483&hlat=35.7292013&hlon=139.7426483&z=16&datum=tky&home=on,巣鴨店
,,,無線LAN,東京都豊島区駒込１−４３−１４ ＳＫビル,//map.yahoo.co.jp/maps?lat=35.7322556&lon=139.749941&hlat=35.7322556&hlon=139.749941&z=16&datum=tky&home=on,駒込店
,,,無線LAN,東京都豊島区東池袋1-12-13 ,//map.yahoo.co.jp/maps?lat=35.7262919&lon=139.7178978&hlat=35.7262919&hlon=139.7178978&z=16&datum=tky&home=on,池袋サンシャイン通り店
,,,無線LAN,東京都豊島区西池袋1-24-1 ,//map.yahoo.co.jp/maps?lat=35.7285586&lon=139.7134968&hlat=35.7285586&hlon=139.7134968&z=16&datum=tky&home=on,池袋西口店
,,,無線LAN,東京都豊島区目白3-5-10 ,//map.yahoo.co.jp/maps?lat=35.7192858&lon=139.7078028&hlat=35.7192858&hlon=139.7078028&z=16&datum=tky&home=on,目白店
,,パーキング,,千葉県八千代市緑が丘2-1-3,//map.yahoo.co.jp/maps?lat=35.7247456&lon=140.076185&hlat=35.7247456&hlon=140.076185&z=16&datum=tky&home=on,イオンモール八千代緑が丘店
,,パーキング,無線LAN,千葉県我孫子市我孫子4-11-1,//map.yahoo.co.jp/maps?lat=35.8733336&lon=140.0123753&hlat=35.8733336&hlon=140.0123753&z=16&datum=tky&home=on,あびこショッピングプラザ店
,,パーキング,,千葉県鴨川市貝渚字中川間300,//map.yahoo.co.jp/maps?lat=35.0997781&lon=140.1003319&hlat=35.0997781&hlon=140.1003319&z=16&datum=tky&home=on,ベイシア鴨川店
,,,無線LAN,千葉県鎌ケ谷市新鎌ヶ谷2-9-4,//map.yahoo.co.jp/maps?lat=35.7763356&lon=140.0016758&hlat=35.7763356&hlon=140.0016758&z=16&datum=tky&home=on,新鎌ヶ谷店
,ドライブスルー,パーキング,無線LAN,千葉県君津市南子安6-21-15 ,//map.yahoo.co.jp/maps?lat=35.3231167&lon=139.9275219&hlat=35.3231167&hlon=139.9275219&z=16&datum=tky&home=on,君津店
お届けケンタッキー（デリバリー）,,,無線LAN,千葉県浦安市北栄1-16-16 折本ビル,//map.yahoo.co.jp/maps?lat=35.6619908&lon=139.8966017&hlat=35.6619908&hlon=139.8966017&z=16&datum=tky&home=on,浦安店
,,パーキング,無線LAN,千葉県浦安市入船1-4-1,//map.yahoo.co.jp/maps?lat=35.6457197&lon=139.9180753&hlat=35.6457197&hlon=139.9180753&z=16&datum=tky&home=on,イオン新浦安店
,,パーキング,無線LAN,千葉県四街道市中央5番地,//map.yahoo.co.jp/maps?lat=35.6645339&lon=140.1683983&hlat=35.6645339&hlon=140.1683983&z=16&datum=tky&home=on,イトーヨーカドー四街道店
,,パーキング,無線LAN,千葉県八街市文違301-3-6 ,//map.yahoo.co.jp/maps?lat=35.6778197&lon=140.3149406&hlat=35.6778197&hlon=140.3149406&z=16&datum=tky&home=on,イオン八街店
,,パーキング,無線LAN,千葉県印西市牧の原2-1,//map.yahoo.co.jp/maps?lat=35.8038706&lon=140.1579881&hlat=35.8038706&hlon=140.1579881&z=16&datum=tky&home=on,ジョイフル本田千葉ニュータウン店
,ドライブスルー,パーキング,無線LAN,埼玉県新座市野火止8-1-16 ,//map.yahoo.co.jp/maps?lat=35.7942442&lon=139.5705689&hlat=35.7942442&hlon=139.5705689&z=16&datum=tky&home=on,新座野火止店
,,パーキング,,埼玉県桶川市桶川都市計画事業下日出谷東特定土地区画整理事業地内 42街区１区画地,//map.yahoo.co.jp/maps?lat=35.9934328&lon=139.5535548&hlat=35.9934328&hlon=139.5535548&z=16&datum=tky&home=on,ベニバナウォーク桶川店
,,パーキング,,埼玉県久喜市久本寺字谷田7-1,//map.yahoo.co.jp/maps?lat=36.0752503&lon=139.6646589&hlat=36.0752503&hlon=139.6646589&z=16&datum=tky&home=on,アリオ鷲宮店
,,,無線LAN,埼玉県久喜市中央2-1-1 ,//map.yahoo.co.jp/maps?lat=36.06244&lon=139.6807172&hlat=36.06244&hlon=139.6807172&z=16&datum=tky&home=on,久喜店
,,パーキング,,埼玉県富士見市山室1-1313,//map.yahoo.co.jp/maps?lat=35.855887&lon=139.5514765&hlat=35.855887&hlon=139.5514765&z=16&datum=tky&home=on,ららぽーと富士見店
